season,player_name,name_key,position,team,ecr,ecr_sd,best,worst,ecr_rank,pos_rank,scrape_date,proj_ppg,proj_games,proj_points,replacement_rank,replacement_ppg,replacement_points,VORP,vorp_ppg,is_streamed,adp_rank,ffc_adp,adp_sd,bye
2026,Antonio Williams,antonio williams,WR,WAS,228.04,40.05,136.0,331.0,235,85,2026-08-21,5.085300949732744,13.125642844933964,66.74784402519548,28,9.70410835216612,140.31628944882755,-73.56844542363207,-4.618807402433376,False,235,,20.727989363112133,
2026,Jackson Hawes,jackson hawes,TE,BUF,374.0,13.07,356.0,395.0,505,77,2026-08-21,1.3967867146283908,13.769615860521462,19.233216499512753,16,6.4466510716284615,92.90793701650507,-73.67472051699232,-5.049864357000071,False,505,,41.31985422805465,
2026,Isaiah Davis,isaiah davis,RB,NYJ,255.27,30.83,171.0,327.0,262,73,2026-08-21,4.432649288552616,11.962468198604611,53.02542614987802,28,9.217244954749557,127.0929008726215,-74.06747472274347,-4.784595666196941,False,262,,22.78717584960639,
2026,Tyler Conklin,tyler conklin,TE,DET,376.67,10.08,363.0,387.0,509,78,2026-08-21,1.3496096171799028,13.7598925942712,18.570483376590936,16,6.4466510716284615,92.90793701650507,-74.33745363991414,-5.097041454448559,False,509,,41.62491889272047,
2026,Germie Bernard,germie bernard,WR,PIT,234.04,34.91,170.0,331.0,238,86,2026-08-21,5.029487598571196,13.107012100930113,65.9215548159506,28,9.70410835216612,140.31628944882755,-74.39473463287695,-4.674620753594924,False,238,,20.956787861611495,
2026,Luke Schoonmaker,luke schoonmaker,TE,DAL,377.6,12.66,362.0,392.0,510,79,2026-08-21,1.30294233453826,13.750232948922582,17.915760618914092,16,6.4466510716284615,92.90793701650507,-74.99217639759098,-5.1437087370902015,False,510,,41.70118505888692,
2026,Ty Johnson,ty johnson,RB,BUF,259.82,31.65,164.0,384.0,269,74,2026-08-21,4.356969927720311,11.92988129330362,51.978134036196955,28,9.217244954749557,127.0929008726215,-75.11476683642454,-4.860275027029246,False,269,,23.321039012771564,
2026,Chimere Dike,chimere dike,WR,TEN,237.45,36.3,154.0,331.0,239,87,2026-08-21,4.974172728666176,13.088502882814883,65.10447409876642,28,9.70410835216612,140.31628944882755,-75.21181535006113,-4.729935623499944,False,239,,21.03305402777795,
2026,Michael Trigg,michael trigg,TE,DAL,394.0,32.14,366.0,439.0,518,80,2026-08-21,1.2567731804563422,13.740636076957593,17.26886290393115,16,6.4466510716284615,92.90793701650507,-75.63907411257392,-5.189877891172119,False,518,,42.31131438821856,
2026,Jack Bech,jack bech,WR,LV,238.09,32.42,142.0,347.0,242,88,2026-08-21,4.919346613673685,13.070113479390141,64.29641848516867,28,9.70410835216612,140.31628944882755,-76.01987096365887,-4.784761738492435,False,242,,21.261852526277313,
2026,Trey Benson,trey benson,RB,ARI,261.57,37.59,148.0,349.0,273,75,2026-08-21,4.28209389548584,11.897549104821659,50.94642239299984,28,9.217244954749557,127.0929008726215,-76.14647847962166,-4.935151059263717,False,273,,23.626103677437378,
2026,Ted Hurst III,ted hurst,WR,TB,242.08,34.58,169.0,315.0,245,89,2026-08-21,4.864999819489082,13.051842213497306,63.497210012664375,28,9.70410835216612,140.31628944882755,-76.81907943616318,-4.839108532677038,False,245,,21.49065102477667,
2026,Jordan James,jordan james,RB,SF,263.71,35.3,177.0,400.0,278,76,2026-08-21,4.208002707156318,11.8654672894013,49.92991847547541,28,9.217244954749557,127.0929008726215,-77.1629823971461,-5.009242247593239,False,278,,24.007434508269647,
2026,Malachi Fields,malachi fields,WR,NYG,245.04,35.3,168.0,355.0,249,90,2026-08-21,4.8111231924348346,13.03368744129492,62.70667593176062,28,9.70410835216612,140.31628944882755,-77.60961351706692,-4.8929851597312854,False,249,,21.79571568944249,
2026,LeQuint Allen Jr.,lequint allen,RB,JAC,265.14,29.95,157.0,327.0,281,77,2026-08-21,4.134678530332886,11.833631611194829,48.92826255867582,28,9.217244954749557,127.0929008726215,-78.16463831394569,-5.082566424416671,False,281,,24.23623300676901,
2026,Keon Coleman,keon coleman,WR,BUF,245.99,30.27,170.0,328.0,250,91,2026-08-21,4.757707848046033,13.015647551541088,61.924648503368175,28,9.70410835216612,140.31628944882755,-78.39164094545937,-4.946400504120087,False,250,,21.87198185560894,
2026,Cam Ward,cam ward,QB,TEN,157.79,27.03,119.0,270.0,150,25,2026-08-21,11.522655985103288,13.860501335736833,159.70978867276014,12,17.13447293279512,238.13776965069272,-78.42798097793258,-5.611816947691832,False,150,,14.245365238963561,
2026,Chris Brooks,chris brooks,RB,GB,267.22,30.24,189.0,320.0,284,78,2026-08-21,4.062104154035442,11.802037939096113,47.941107338486205,28,9.217244954749557,127.0929008726215,-79.1517935341353,-5.155140800714115,False,284,,24.46503150526837,
2026,Ja'Kobi Lane,ja kobi lane,WR,BAL,246.86,46.33,154.0,339.0,251,92,2026-08-21,4.704745160417383,12.997720964882282,61.150964805985474,28,9.70410835216612,140.31628944882755,-79.16532464284208,-4.999363191748737,False,251,167.1,16.6,13.0
2026,Elic Ayomanor,elic ayomanor,WR,TEN,248.09,37.71,176.0,344.0,252,93,2026-08-21,4.652226752078072,12.97990613314985,60.38546655210197,28,9.70410835216612,140.31628944882755,-79.93082289672557,-5.051881600088048,False,252,,22.02451418794185,
2026,DJ Giddens,dj giddens,RB,IND,267.31,25.97,182.0,327.0,285,79,2026-08-21,3.9902629596526378,11.770682243652685,46.96811736668831,28,9.217244954749557,127.0929008726215,-80.12478350593318,-5.226981995096919,False,285,,24.541297671434823,
2026,Chris Bell,chris bell,WR,MIA,249.1,33.87,150.0,368.0,254,94,2026-08-21,4.600144484363144,12.962201538665449,59.62799991329532,28,9.70410835216612,140.31628944882755,-80.68828953553222,-5.103963867802976,False,254,,22.177046520274757,
2026,Samaje Perine,samaje perine,RB,CIN,268.6,41.42,156.0,413.0,289,80,2026-08-21,3.9191388935882525,11.739560594059549,46.00896851781479,28,9.217244954749557,127.0929008726215,-81.0839323548067,-5.298106061161304,False,289,,24.84636233610064,
2026,Tory Horton,tory horton,WR,SEA,254.6,26.45,196.0,341.0,260,95,2026-08-21,4.548490448252249,12.944605693556232,58.8784153535322,28,9.70410835216612,140.31628944882755,-81.43787409529534,-5.155617903913871,False,260,,22.634643517273478,
2026,Najee Harris,najee harris,RB,NYG,271.0,42.51,162.0,343.0,293,81,2026-08-21,3.848716441485495,11.708669155235574,45.06334748566923,28,9.217244954749557,127.0929008726215,-82.02955338695227,-5.368528513264062,False,293,,25.151427000766454,
2026,Xavier Smith,xavier smith,WR,LAR,255.5,21.5,234.0,277.0,263,96,2026-08-21,4.497256955648606,12.927117139080712,58.136567470215034,28,9.70410835216612,140.31628944882755,-82.17972197861252,-5.206851396517514,False,263,,22.86344201577284,
2026,Christian Kirk,christian kirk,WR,SF,257.33,32.72,166.0,334.0,265,97,2026-08-21,4.446436531072791,12.909734444965839,57.40231484254483,28,9.70410835216612,140.31628944882755,-82.91397460628272,-5.257671821093329,False,265,,23.015974348105747,
2026,Devin Neal,devin neal,RB,NO,272.78,39.47,182.0,370.0,295,82,2026-08-21,3.7789806039205245,11.678004184982765,44.13095130755258,28,9.217244954749557,127.0929008726215,-82.96194956506892,-5.438264350829032,False,295,,25.30395933309936,
2026,Bryce Young,bryce young,QB,CAR,170.09,30.17,134.0,328.0,162,26,2026-08-21,11.157928832787285,13.860501335736833,154.65448749090467,12,17.13447293279512,238.13776965069272,-83.48328215978805,-5.976544100007835,False,162,,15.160559232961008,
2026,Elijah Sarratt,elijah sarratt,WR,BAL,258.9,26.92,197.0,350.0,267,98,2026-08-21,4.396021903747775,12.892456208755828,56.67551988679961,28,9.70410835216612,140.31628944882755,-83.64076956202794,-5.308086448418345,False,267,,23.168506680438657,
2026,Khalil Herbert,khalil herbert,RB,SF,273.67,26.28,246.0,309.0,298,83,2026-08-21,3.709916873465003,11.647562031228142,43.21148691438359,28,9.217244954749557,127.0929008726215,-83.88141395823791,-5.5073280812845535,False,298,,25.532757831598722,
2026,Devaughn Vele,devaughn vele,WR,NO,259.67,35.31,166.0,344.0,268,99,2026-08-21,4.346006000053077,12.875281055173213,55.956048718152495,28,9.70410835216612,140.31628944882755,-84.36024073067506,-5.358102352113043,False,268,,23.24477284660511,
2026,Brashard Smith,brashard smith,RB,KC,277.88,26.35,156.0,338.0,303,84,2026-08-21,3.6415112130255984,11.617339129347712,42.304670705040735,28,9.217244954749557,127.0929008726215,-84.78823016758076,-5.575733741723958,False,303,,25.91408866243099,
2026,Brandon Aiyuk,brandon aiyuk,WR,SF,262.46,47.85,136.0,378.0,275,100,2026-08-21,4.296381936327451,12.858207635492311,55.243771018676874,28,9.70410835216612,140.31628944882755,-85.07251843015067,-5.407726415838669,False,275,,23.778636009770285,
2026,Kaleb Johnson,kaleb johnson,RB,PIT,278.4,31.97,164.0,360.0,306,85,2026-08-21,3.5737500353753533,11.587331999571466,41.41022814337449,28,9.217244954749557,127.0929008726215,-85.682672729247,-5.643494919374204,False,306,,26.142887160930353,
2026,Xavier Legette,xavier legette,WR,CAR,263.46,34.03,195.0,367.0,276,101,2026-08-21,4.247143012000791,12.841234626925466,54.53855991120908,28,9.70410835216612,140.31628944882755,-85.77772953761847,-5.456965340165329,False,276,,23.85490217593674,
2026,Marvin Mims Jr.,marvin mims,WR,DEN,264.94,28.09,210.0,371.0,280,102,2026-08-21,4.198282703037195,12.824360732022095,53.840291838757786,28,9.70410835216612,140.31628944882755,-86.47599761006975,-5.505825649128925,False,280,,24.159966840602554,
2026,Malik Davis,malik davis,RB,DAL,278.54,27.54,184.0,358.0,307,86,2026-08-21,3.506620183798585,11.55753724446837,40.527893376456674,28,9.217244954749557,127.0929008726215,-86.56500749616482,-5.710624770950972,False,307,,26.21915332709681,
2026,Tyquan Thornton,tyquan thornton,WR,KC,266.8,32.26,166.0,346.0,283,103,2026-08-21,4.1497946556723395,12.80758467808073,53.14884644917035,28,9.70410835216612,140.31628944882755,-87.1674429996572,-5.5543136964937805,False,283,,24.388765339101916,
2026,Ty Chandler,ty chandler,RB,NO,281.0,26.17,248.0,312.0,313,87,2026-08-21,3.4401089137767955,11.527951546509769,39.65740887273525,28,9.217244954749557,127.0929008726215,-87.43549199988624,-5.777136040972762,False,313,,26.67675032409553,
2026,Darius Slayton,darius slayton,WR,NYG,267.79,29.92,205.0,374.0,287,104,2026-08-21,4.1016726804292905,12.79090521657403,52.4641064847822,28,9.70410835216612,140.31628944882755,-87.85218296404534,-5.6024356717368295,False,287,,24.693830003767733,
2026,Seth McGowan,seth mcgowan,RB,IND,283.88,33.63,182.0,343.0,317,88,2026-08-21,3.3742038756486874,11.49857166570974,38.798525078861985,28,9.217244954749557,127.0929008726215,-88.29437579375951,-5.843041079100869,False,317,,26.981814988761347,
2026,Jacoby Brissett,jacoby brissett,QB,ARI,191.31,40.8,129.0,340.0,182,27,2026-08-21,10.800756819510674,13.860501335736833,149.70390432379642,12,17.13447293279512,238.13776965069272,-88.4338653268963,-6.333716113284446,False,182,,16.685882556290082,
2026,Isaiah Williams,isaiah williams,WR,NYJ,268.0,18.99,247.0,293.0,288,105,2026-08-21,4.0539107463979125,12.774321122586766,51.785957676792336,28,9.70410835216612,140.31628944882755,-88.53033177203521,-5.6501976057682075,False,288,,24.770096169934185,
2026,Roman Hemby,roman hemby,RB,LV,286.0,7.0,279.0,293.0,318,89,2026-08-21,3.3088930981822777,11.469394437340632,37.95100009404663,28,9.217244954749557,127.0929008726215,-89.14190077857486,-5.908351856567279,False,318,,27.058081154927798,
2026,Tyreek Hill,tyreek hill,WR,FA,274.46,41.92,163.0,350.0,299,106,2026-08-21,4.006502975763979,12.757831194266737,51.1142886441242,28,9.70410835216612,140.31628944882755,-89.20200080470335,-5.697605376402141,False,299,,25.609023997765178,
2026,Kyle Williams,kyle williams,WR,NE,278.04,32.92,210.0,375.0,304,107,2026-08-21,3.959443638574905,12.741434252288537,50.448990796544244,28,9.70410835216612,140.31628944882755,-89.8672986522833,-5.744664713591215,False,304,,25.990354828597447,
2026,Adam Randall,adam randall,RB,BAL,287.57,30.79,189.0,338.0,320,90,2026-08-21,3.244164973001711,11.440416769721983,37.114599360873434,28,9.217244954749557,127.0929008726215,-89.97830151174807,-5.973079981747846,False,320,,27.210613487260705,
2026,Mack Hollins,mack hollins,WR,NE,278.18,33.84,205.0,380.0,305,108,2026-08-21,3.9127271477298238,12.725129139330003,49.78995824182435,28,9.70410835216612,140.31628944882755,-90.5263312070032,-5.791381204436297,False,305,,26.0666209947639,
2026,Kendre Miller,kendre miller,RB,NO,290.13,36.35,177.0,394.0,327,91,2026-08-21,3.1800082398156313,11.41163564208095,36.289095371591166,28,9.217244954749557,127.0929008726215,-90.80380550103033,-6.037236714933925,False,327,,27.744476650425884,
2026,Andrei Iosivas,andrei iosivas,WR,CIN,278.74,34.12,176.0,351.0,309,109,2026-08-21,3.866348054182501,12.708914719561296,49.137087696747166,28,9.70410835216612,140.31628944882755,-91.17920175208039,-5.837760297983619,False,309,,26.371685659429716,
2026,Emari Demercado,emari demercado,RB,KC,291.91,26.98,182.0,380.0,331,92,2026-08-21,3.1164119723976427,11.383048102482292,35.47426738895408,28,9.217244954749557,127.0929008726215,-91.61863348366742,-6.100832982351914,False,331,,28.049541315091698,
2026,Jahan Dotson,jahan dotson,WR,ATL,283.16,55.76,149.0,384.0,316,110,2026-08-21,3.8203010423462005,12.692789878146334,48.49027840176374,28,9.70410835216612,140.31628944882755,-91.82601104706382,-5.88380730981992,False,316,,26.90554882259489,
2026,Jeremy McNichols,jeremy mcnichols,RB,WAS,293.25,61.18,237.0,389.0,334,93,2026-08-21,3.053365565273161,11.35465126582596,34.6699011807583,28,9.217244954749557,127.0929008726215,-92.4229996918632,-6.163879389476396,False,334,,28.27833981359106,
2026,Hollywood Brown,hollywood brown,WR,PHI,287.28,21.17,232.0,350.0,319,111,2026-08-21,3.774580925690376,12.676753520756511,47.84943203912585,28,9.70410835216612,140.31628944882755,-92.4668574097017,-5.929527426475744,False,319,,27.134347321094253,
2026,Skyler Bell,skyler bell,WR,BUF,288.78,29.49,223.0,384.0,322,112,2026-08-21,3.7291826425195005,12.660804573096408,47.21445265432264,28,9.70410835216612,140.31628944882755,-93.1018367945049,-5.9749257096466195,False,322,,27.363145819593615,
2026,Devin Singletary,devin singletary,RB,NYG,293.95,21.73,225.0,364.0,336,94,2026-08-21,2.990858721069934,11.3264423119103,33.875788767272425,28,9.217244954749557,127.0929008726215,-93.21711210534907,-6.226386233679623,False,336,,28.430872145923967,
2026,Aaron Rodgers,aaron rodgers,QB,PIT,221.5,43.21,139.0,343.0,222,28,2026-08-21,10.450812132404806,13.860501335736833,144.8534955207315,12,17.13447293279512,238.13776965069272,-93.2842741299612,-6.683660800390314,False,222,,19.736529202948237,
2026,Jalen Tolbert,jalen tolbert,WR,MIA,289.14,55.69,151.0,389.0,324,113,2026-08-21,3.684101251925057,12.644941980441354,46.5852465806637,28,9.70410835216612,140.31628944882755,-93.73104286816385,-6.020007100241063,False,324,,27.515678151926522,
2026,Jerome Ford,jerome ford,RB,WAS,295.27,24.2,219.0,330.0,337,95,2026-08-21,2.928881438492743,11.29841848355888,33.091728180818926,28,9.217244954749557,127.0929008726215,-94.00117269180257,-6.288363516256814,False,337,,28.507138312090422,
2026,Isaiah Bond,isaiah bond,WR,CLE,290.99,29.68,220.0,397.0,329,114,2026-08-21,3.6393319299021787,12.629164707186586,45.96172236685784,28,9.70410835216612,140.31628944882755,-94.3545670819697,-6.064776422263941,False,329,,27.89700898275879,
2026,Isaac Guerendo,isaac guerendo,RB,SF,301.06,27.39,228.0,381.0,348,96,2026-08-21,2.8674240008853555,11.270577084808997,32.31752323680982,28,9.217244954749557,127.0929008726215,-94.77537763581168,-6.349820953864201,False,348,,29.34606613992141,
2026,Chris Brazzell II,chris brazzell,WR,CAR,292.0,35.59,233.0,367.0,332,115,2026-08-21,3.594869965622827,12.61347173640777,45.343790707444704,28,9.70410835216612,140.31628944882755,-94.97249874138285,-6.109238386543293,False,332,,28.125807481258153,
2026,Jaleel McLaughlin,jaleel mclaughlin,RB,DEN,301.31,30.44,222.0,383.0,350,97,2026-08-21,2.806476965345409,11.242915479159866,31.552983315587504,28,9.217244954749557,127.0929008726215,-95.53991755703399,-6.410767989404148,False,350,,29.498598472254322,
2026,DeMario Douglas,demario douglas,WR,NE,295.65,52.84,176.0,423.0,339,116,2026-08-21,3.5507107578580275,12.597862069432706,44.7313643759463,28,9.70410835216612,140.31628944882755,-95.58492507288125,-6.1533975943080925,False,339,,28.65967064442333,
2026,Bryce Lance,bryce lance,WR,NO,298.24,42.97,209.0,387.0,344,117,2026-08-21,3.506849811541965,12.582334725423896,44.12435816061071,28,9.70410835216612,140.31628944882755,-96.19193128821684,-6.197258540624155,False,344,,29.041001475255598,
2026,Bam Knight,bam knight,RB,ARI,301.44,42.19,201.0,394.0,351,98,2026-08-21,2.7460311523602403,11.21543108787859,30.797923154464108,28,9.217244954749557,127.0929008726215,-96.29497771815738,-6.471213802389316,False,351,,29.574864638420774,
2026,Konata Mumpfield,konata mumpfield,WR,LAR,299.42,29.88,247.0,378.0,345,118,2026-08-21,3.4632827344712016,12.566888740971814,43.522688802628224,28,9.70410835216612,140.31628944882755,-96.79360064619932,-6.240825617694918,False,345,,29.117267641422053,
2026,Tahj Brooks,tahj brooks,RB,CIN,301.52,23.06,231.0,354.0,352,99,2026-08-21,2.6860776359337972,11.188121388362012,30.052162649391786,28,9.217244954749557,127.0929008726215,-97.04073822322971,-6.5311673188157595,False,352,,29.65113080458723,
2026,Xavier Hutchinson,xavier hutchinson,WR,HOU,300.33,61.12,178.0,384.0,347,119,2026-08-21,3.4200052341326277,12.551523169698587,42.926274936706115,28,9.70410835216612,140.31628944882755,-97.39001451212144,-6.284103118033492,False,347,,29.26979997375496,
2026,Trevor Etienne,trevor etienne,RB,CAR,301.61,20.91,219.0,343.0,353,100,2026-08-21,2.626607734176762,11.160983912552533,29.3155266657329,28,9.217244954749557,127.0929008726215,-97.7773742068886,-6.590637220572795,False,353,,29.72739697075368,
2026,Jalen Reagor,jalen reagor,WR,MIA,306.0,17.0,289.0,323.0,359,120,2026-08-21,3.3770131146541438,12.536237081871862,42.33503703389487,28,9.70410835216612,140.31628944882755,-97.98125241493267,-6.327095237511976,False,359,,30.184993967752405,
2026,Geno Smith,geno smith,QB,NYJ,226.83,34.99,147.0,344.0,232,29,2026-08-21,10.10778617728909,13.860501335736833,140.09898381165772,12,17.13447293279512,238.13776965069272,-98.038785839035,-7.026686755506031,False,232,,20.499190864612775,
2026,Kyle Juszczyk,kyle juszczyk,RB,SF,302.0,64.36,197.0,364.0,354,101,2026-08-21,2.567613000333896,11.13401624540618,28.5878448576337,28,9.217244954749557,127.0929008726215,-98.5050560149878,-6.649631954415661,False,354,,29.803663136920136,
2026,Mitch Tinsley,mitch tinsley,WR,CIN,307.0,21.0,286.0,328.0,362,121,2026-08-21,3.3343022738723547,12.521029564028606,41.74889734656356,28,9.70410835216612,140.31628944882755,-98.567392102264,-6.369806078293765,False,362,,30.413792466251767,
2026,Roman Wilson,roman wilson,WR,PIT,310.08,51.99,237.0,385.0,365,122,2026-08-21,3.291868700511911,12.505899718608626,41.167779855428456,28,9.70410835216612,140.31628944882755,-99.1485095933991,-6.412239651654209,False,365,,30.64259096475113,
2026,Eli Heidenreich,eli heidenreich,RB,PIT,304.42,31.82,257.0,372.0,356,102,2026-08-21,2.509085214224239,11.10721602341102,27.86895149553514,28,9.217244954749557,127.0929008726215,-99.22394937708636,-6.708159740525318,False,356,,29.956195469253043,
2026,Tez Johnson,tez johnson,WR,TB,310.61,30.98,225.0,371.0,366,123,2026-08-21,3.2497084714713593,12.490846663597521,40.59161021854263,28,9.70410835216612,140.31628944882755,-99.72467923028492,-6.45439988069476,False,366,,30.71885713091758,
2026,Audric Estime,audric estime,RB,NO,305.16,24.63,250.0,369.0,357,103,2026-08-21,2.4510163740713935,11.080580933154284,27.15868530138443,28,9.217244954749557,127.0929008726215,-99.93421557123708,-6.766228580678163,False,357,,30.032461635419498,
2026,Kendrick Bourne,kendrick bourne,WR,ARI,311.1,56.6,190.0,446.0,367,124,2026-08-21,3.207817749210706,12.47586953217887,40.02031572216044,28,9.70410835216612,140.31628944882755,-100.29597372666711,-6.496290602955414,False,367,,30.795123297084036,
2026,Joe Mixon,joe mixon,RB,FA,305.5,34.21,153.0,365.0,358,104,2026-08-21,2.393398688702714,11.05410870993647,26.456889291139195,28,9.217244954749557,127.0929008726215,-100.63601158148231,-6.823846266046843,False,358,,30.10872780158595,
2026,Olamide Zaccheaus,olamide zaccheaus,WR,ATL,311.38,28.68,247.0,368.0,368,125,2026-08-21,3.1661927792361375,12.460967472395412,39.45382523339474,28,9.70410835216612,140.31628944882755,-100.86246421543281,-6.5379155729299825,False,368,,30.871389463250487,
2026,Jarquez Hunter,jarquez hunter,RB,LAR,308.24,19.41,263.0,379.0,363,105,2026-08-21,2.3362245700972704,11.027797136430776,25.763410624177897,28,9.217244954749557,127.0929008726215,-101.3294902484436,-6.881020384652286,False,363,,30.49005863241822,
2026,Cedric Tillman,cedric tillman,WR,CLE,311.95,33.41,254.0,391.0,370,126,2026-08-21,3.1248298876774836,12.446139646818965,38.89206915458758,28,9.70410835216612,140.31628944882755,-101.42422029423997,-6.579278464488636,False,370,,31.023921795583398,
2026,Joshua Palmer,joshua palmer,WR,BUF,312.29,36.94,223.0,370.0,371,127,2026-08-21,3.0837254789543973,12.431385232228877,38.33497937932162,28,9.70410835216612,140.31628944882755,-101.98131006950592,-6.620382873211723,False,371,,31.10018796174985,
2026,Raheim Sanders,raheim sanders,RB,CLE,311.82,33.93,237.0,383.0,369,106,2026-08-21,2.2794866262640614,11.001644041386307,25.078100459257787,28,9.217244954749557,127.0929008726215,-102.01480041336372,-6.937758328485495,False,369,,30.947655629416943,
2026,Jalen Royals,jalen royals,WR,KC,312.36,28.97,259.0,374.0,372,128,2026-08-21,3.0428760335273193,12.416703419298786,37.78248925000099,28,9.70410835216612,140.31628944882755,-102.53380019882655,-6.661232318638801,False,372,,31.176454127916305,
2026,Will Shipley,will shipley,RB,PHI,313.57,24.75,240.0,363.0,375,107,2026-08-21,2.2231776544328525,10.975647298373492,24.400813816680255,28,9.217244954749557,127.0929008726215,-102.69208705594124,-6.994067300316704,False,375,,31.405252626415667,
2026,Fernando Mendoza,fernando mendoza,QB,LV,258.5,37.77,175.0,368.0,266,30,2026-08-21,9.771388502359367,13.860501335736833,135.43634338895552,12,17.13447293279512,238.13776965069272,-102.7014262617372,-7.3630844304357534,False,266,,23.092240514272202,
2026,Brandin Cooks,brandin cooks,WR,FA,312.5,30.5,282.0,343.0,373,129,2026-08-21,3.002278105729527,12.402093412291446,37.23453351693501,28,9.70410835216612,140.31628944882755,-103.08175593189253,-6.701830246436593,False,373,,31.252720294082756,
2026,Phil Mafah,phil mafah,RB,DAL,313.93,37.29,232.0,399.0,376,108,2026-08-21,2.1672906345412333,10.94980482457022,23.73140944634545,28,9.217244954749557,127.0929008726215,-103.36149142627605,-7.0499543202083235,False,376,,31.48151879258212,
2026,Calvin Austin III,calvin austin,WR,NYG,312.94,39.96,252.0,410.0,374,130,2026-08-21,2.9619283216767798,12.387554428761428,36.6910482988611,28,9.70410835216612,140.31628944882755,-103.62524114996646,-6.74218003048934,False,374,,31.32898646024921,
2026,Cash Jones,cash jones,RB,ATL,315.33,40.02,267.0,365.0,379,109,2026-08-21,2.111818723002452,10.924114579587272,23.06974970139646,28,9.217244954749557,127.0929008726215,-104.02315117122504,-7.105426231747105,False,379,,31.71031729108148,
2026,Ashton Dulin,ashton dulin,WR,IND,314.67,24.18,287.0,367.0,377,131,2026-08-21,2.9218233772511724,12.373085699265479,36.15197104484604,28,9.70410835216612,140.31628944882755,-104.1643184039815,-6.782284974914948,False,377,,31.557784958748574,
2026,Noah Whittington,noah whittington,RB,HOU,315.33,50.28,265.0,384.0,380,110,2026-08-21,2.056755246739465,10.898574564331604,22.415700417170306,28,9.217244954749557,127.0929008726215,-104.67720045545119,-7.1604897080100915,False,380,,31.786583457247936,
2026,Brenen Thompson,brenen thompson,WR,LAC,314.93,37.71,258.0,397.0,378,132,2026-08-21,2.8819600361561015,12.358686467080297,35.617240497508654,28,9.70410835216612,140.31628944882755,-104.6990489513189,-6.8221483160100185,False,378,,31.634051124915025,
2026,Kalif Raymond,kalif raymond,WR,CHI,317.63,42.45,230.0,379.0,384,133,2026-08-21,2.842335128039304,12.344355987927585,35.0867966575089,28,9.70410835216612,140.31628944882755,-105.22949279131865,-6.861773224126816,False,384,,32.09164812191375,
2026,Kareem Hunt,kareem hunt,RB,FA,315.79,28.91,242.0,421.0,381,111,2026-08-21,2.002093697471718,10.873182819906226,21.76913079519202,28,9.217244954749557,127.0929008726215,-105.32377007742949,-7.215151257277839,False,381,,31.862849623414387,
2026,KaVontae Turpin,kavontae turpin,WR,DAL,318.0,52.61,218.0,433.0,385,134,2026-08-21,2.802945546681089,12.330093529706126,34.560580749251095,28,9.70410835216612,140.31628944882755,-105.75570869957645,-6.901162805485031,False,385,,32.167914288080205,
2026,Tyler Goodson,tyler goodson,RB,ATL,316.0,33.26,263.0,354.0,382,112,2026-08-21,1.947827726241604,10.847937426545244,21.129913291958818,28,9.217244954749557,127.0929008726215,-105.96298758066268,-7.269417228507953,False,382,,31.939115789580843,
2026,Malik Benson,malik benson,WR,LV,318.56,61.62,232.0,435.0,388,135,2026-08-21,2.7637882482450618,12.315898372230707,34.03853518775171,28,9.70410835216612,140.31628944882755,-106.27775426107584,-6.940320103921058,False,388,,32.39671278657956,
2026,Hunter Luepke,hunter luepke,RB,DAL,318.0,52.43,264.0,389.0,386,113,2026-08-21,1.8939511381687897,10.822836502582941,20.497923512281684,28,9.217244954749557,127.0929008726215,-106.59497736033981,-7.323293816580767,False,386,,32.24418045424666,
2026,Cedrick Wilson Jr.,cedrick wilson,WR,DET,320.0,34.0,286.0,354.0,392,136,2026-08-21,2.7248602495887564,12.301769806977722,33.52060354662474,28,9.70410835216612,140.31628944882755,-106.7956859022028,-6.979248102577364,False,392,,32.70177745124538,
2026,Sione Vaki,sione vaki,RB,DET,318.38,28.28,275.0,381.0,387,114,2026-08-21,1.8404578874208575,10.79787820345562,19.873040106959653,28,9.217244954749557,127.0929008726215,-107.21986076566185,-7.376787067328699,False,387,,32.32044662041311,
2026,Tua Tagovailoa,tua tagovailoa,QB,ATL,269.19,33.31,139.0,346.0,290,31,2026-08-21,9.441345700760657,13.860501335736833,130.8617846965463,12,17.13447293279512,238.13776965069272,-107.27598495414642,-7.693127232034463,False,290,,24.92262850226709,
2026,Luke McCaffrey,luke mccaffrey,WR,WAS,320.35,33.86,270.0,403.0,394,137,2026-08-21,2.686158626631718,12.287707136837223,33.00673052713943,28,9.70410835216612,140.31628944882755,-107.30955892168811,-7.017949725534402,False,394,,32.85430978357829,
2026,Reggie Virgil,reggie virgil,WR,ARI,320.5,53.5,267.0,374.0,395,138,2026-08-21,2.6476805127786314,12.273709675871295,32.49686192830696,28,9.70410835216612,140.31628944882755,-107.81942752052058,-7.056427839387489,False,395,,32.93057594974474,
2026,Jaret Patterson,jaret patterson,RB,LAC,323.5,34.5,289.0,358.0,404,115,2026-08-21,1.7873420723896452,10.773060720735014,19.255144674578005,28,9.217244954749557,127.0929008726215,-107.8377561980435,-7.429902882359912,False,404,,33.616971445242825,
2026,Nick Westbrook-Ikhine,nick westbrook ikhine,WR,IND,320.57,57.68,199.0,413.0,396,139,2026-08-21,2.609423097395389,12.259776749078542,31.990944617956504,28,9.70410835216612,140.31628944882755,-108.32534483087105,-7.094685254770731,False,396,,33.0068421159112,
